ID_VIV,ID_PERSONA,ENT,NOM_ENT,MUN,NOM_MUN,LOC50K,NOM_LOC,COBERTURA,ESTRATO,UPM,FACTOR,NUMPER,SEXO,EDAD,PARENT,PARENT_OTRO_C,IDENT_MADRE,IDENT_PADRE,SERSALUD,AFRODES,ACTA_NAC,DHSERSAL1,DHSERSAL2,PERTE_INDIGENA,ENT_PAIS_NAC,NACIONALIDAD,HLENGUA,QDIALECT_C,QDIALECT_INALI,HESPANOL,ELENGUA,ASISTEN,MUN_ASI,NOM_MUN_ASI,ENT_PAIS_ASI,TIE_TRASLADO_ESCU,MED_TRASLADO_ESC1,MED_TRASLADO_ESC2,MED_TRASLADO_ESC3,ESCOLARI,NIVACAD,ALFABET,ESCOACUM,MUN_RES10,NOM_MUN_RES10,ENT_PAIS_RES10,SITUA_CONYUGAL,IDENT_PAREJA,CONACT,OCUPACION_C,SITUACION_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA,INGTRMEN,ACTIVIDADES_C,MUN_TRAB,NOM_MUN_TRAB,ENT_PAIS_TRAB,TIE_TRASLADO_TRAB,MED_TRASLADO_TRAB1,MED_TRASLADO_TRAB2,MED_TRASLADO_TRAB3,ACTI_SIN_PAGO1,ACTI_SIN_PAGO2,ACTI_SIN_PAGO3,ACTI_SIN_PAGO4,ACTI_SIN_PAGO5,ACTI_SIN_PAGO6,ACTI_SIN_PAGO7,ACTI_SIN_PAGO8,HIJOS_NAC_VIVOS,HIJOS_FALLECIDOS,HIJOS_SOBREVIV,FECHA_NAC_M,FECHA_NAC_A,SOBREVIVENCIA,EDAD_MORIR_D,EDAD_MORIR_M,EDAD_MORIR_A,TAMLOC
130270000166,13027000016602,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,2,1,53,2,201,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,4,5,12,27,Huehuetla,13,5,1,10,611,5,,,,,,,,2143,1110,27,Huehuetla,13,2,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000166,13027000016603,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,3,3,26,3,301,1,2,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,4,10,5,16,27,Huehuetla,13,1,96,10,233,1,2,4,6,8,2,4,6,4200,6119,53,San Bartolo Tutotepec,13,3,9,,,0,0,0,0,0,0,2,1,0,,,,,,,,,2
130270000171,13027000017101,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,1,3,34,1,101,96,96,5,3,1,1,,3,15,5,3,,,,3,7,,,,,,,,4,2,5,4,33,Ecatepec de Morelos,15,5,2,33,,,,,,,,,,,,,,,,,,,0,0,24,24,0,0,24,0,7,0,7,8,2012,1,,,,2
130270000171,13027000017102,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,2,1,42,2,201,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,33,Ecatepec de Morelos,15,5,1,10,922,1,1,3,6,8,2,4,6,2400,9314,27,Huehuetla,13,1,6,,,0,0,7,7,0,0,1,0,,,,,,,,,,2
130270000171,13027000017103,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,3,1,18,3,301,1,2,5,3,1,1,,3,15,5,3,,,,3,5,27,Huehuetla,13,1,6,,,3,3,5,9,33,Ecatepec de Morelos,15,6,,10,421,1,9,9,9,9,9,9,9,2143,9999,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000171,13027000017104,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,4,3,16,3,301,1,2,5,3,1,1,,3,15,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,3,5,7,33,Ecatepec de Morelos,15,6,,31,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,,,,,,,,,2
130270000171,13027000017105,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,5,3,14,3,301,1,2,5,3,1,1,,3,15,5,3,,,,1,5,27,Huehuetla,13,1,6,,,1,3,5,7,33,Ecatepec de Morelos,15,6,,31,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,,,,,,,,,2
130270000171,13027000017106,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,6,3,11,3,301,1,2,5,3,1,1,,3,15,5,3,,,,1,5,27,Huehuetla,13,1,6,,,4,2,5,4,33,Ecatepec de Morelos,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000171,13027000017107,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,7,1,7,3,301,1,2,5,3,1,1,,3,15,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,2,5,1,33,Ecatepec de Morelos,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000171,13027000017108,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,8,3,6,3,301,1,2,5,3,1,1,,3,15,5,3,,,,3,5,27,Huehuetla,13,1,6,,,2,1,7,0,33,Ecatepec de Morelos,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000171,13027000017109,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,9,3,2,3,301,1,2,5,3,1,1,,3,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000171,13027000017110,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,10,1,45,8,418,97,97,6,3,1,8,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,96,35,,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,0,0,,,,,,,,,,2
130270000172,13027000017201,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,1,1,27,1,101,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,1,2,10,712,3,2,4,6,8,2,4,6,3000,2361,27,Huehuetla,13,2,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000172,13027000017202,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,2,3,22,2,201,96,96,5,3,1,1,,1,15,5,3,,,,3,7,,,,,,,,1,4,5,10,39,Ixtapaluca,15,1,1,33,,,,,,,,,,,,,,,,,,,0,0,70,0,0,21,21,5,2,0,2,4,2012,1,,,,2
130270000172,13027000017203,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,3,3,4,3,301,2,1,5,3,1,1,,1,15,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000172,13027000017204,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,4,1,2,3,301,2,1,5,3,1,1,,1,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000179,13027000017901,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,1,1,49,1,101,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,5,2,10,611,2,2,4,6,8,2,4,6,2400,1110,27,Huehuetla,13,4,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000179,13027000017902,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,2,3,48,2,201,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,2,5,3,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,3,1,4,0,4,6,1990,1,,,,2
130270000179,13027000017903,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,3,3,30,3,301,2,1,5,3,1,1,,3,13,5,3,,,,1,7,,,,,,,,3,4,5,12,27,Huehuetla,13,6,,10,411,5,,,,,,,,600,4611,27,Huehuetla,13,7,,,,0,0,0,0,0,7,8,3,0,,,,,,,,,2
130270000179,13027000017904,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,4,3,27,3,301,2,1,5,3,1,1,,3,13,5,3,,,,1,5,27,Huehuetla,13,4,1,,,2,8,5,14,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,98,,,,,,,,,2
130270000179,13027000017905,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,5,3,23,3,301,2,1,5,3,1,1,,3,13,5,3,,,,1,7,,,,,,,,4,11,5,16,27,Huehuetla,13,6,,10,311,1,2,4,6,8,2,4,6,4000,6111,53,San Bartolo Tutotepec,13,3,1,,,0,0,0,0,0,0,0,0,0,,,,,,,,,2
130270000188,13027000018801,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,1,3,58,1,101,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,2,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,1,0,2,0,2,10,1993,1,,,,2
130270000192,13027000019201,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,1,3,56,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,4,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,2,5,0,5,9,1992,1,,,,2
130270000193,13027000019301,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,1,3,31,1,101,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,96,33,,,,,,,,,,,,,,,,,,,0,0,0,80,0,14,14,2,3,0,3,11,2005,1,,,,2
130270000193,13027000019302,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,2,1,14,3,301,99,96,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,3,5,7,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000193,13027000019303,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,3,1,12,3,301,1,96,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,6,2,5,6,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000193,13027000019304,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,4,1,9,3,301,99,96,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,3,2,5,3,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000199,13027000019901,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,1,1,57,1,101,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,5,2,10,911,3,2,4,6,8,2,4,6,2571,1110,27,Huehuetla,13,4,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000199,13027000019902,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,2,3,53,2,201,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,2,2,5,2,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,3,6,0,6,1,1999,1,,,,2
130270000199,13027000019903,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,3,1,16,3,301,2,1,5,3,1,1,,1,13,5,1,712,702,5,,5,27,Huehuetla,13,1,6,,,3,3,5,9,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000201,13027000020101,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,1,1,42,1,101,96,96,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,4,10,5,16,27,Huehuetla,13,5,2,10,233,1,1,3,5,8,1,4,5,5000,6119,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000201,13027000020102,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,2,3,40,2,201,96,96,5,3,1,1,,1,15,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,3,3,0,3,12,2003,1,,,,2
130270000201,13027000020103,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,3,1,22,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,48,Pachuca de Soto,13,5,1,,,2,11,5,14,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000201,13027000020104,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,4,3,18,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,2,4,5,11,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4,0,0,,,,,,,,,2
130270000201,13027000020105,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,5,3,12,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,2,6,,,6,2,5,6,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,2
130270000235,13027000023501,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,1,1,85,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,1,96,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000235,13027000023502,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,2,1,31,5,417,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,1,3,10,511,5,,,,,,,,1714,7221,27,Huehuetla,13,2,6,,,0,0,0,2,0,1,0,1,,,,,,,,,,2
130270000235,13027000023503,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,3,3,26,3,301,96,1,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,2,10,952,5,,,,,,,,1714,7222,27,Huehuetla,13,1,6,,,0,0,0,24,24,1,0,0,2,0,2,9,2006,1,,,,2
130270000235,13027000023504,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,4,1,10,4,409,3,2,5,3,1,1,,1,15,5,3,,,,3,5,27,Huehuetla,13,1,6,,,3,2,5,3,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000235,13027000023505,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,5,3,8,4,409,3,2,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,2,2,5,2,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000244,13027000024401,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,1,1,36,1,101,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,5,2,5,5,27,Huehuetla,13,5,2,10,712,1,2,4,6,8,2,4,6,5143,2361,27,Huehuetla,13,7,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000244,13027000024402,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,2,3,35,2,201,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,4,2,4,2,2,4,2012,3,0,,,2
130270000244,13027000024403,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,3,3,16,3,301,2,1,5,3,1,1,,1,13,5,3,,,,1,5,27,Huehuetla,13,1,6,,,1,4,5,10,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,0,,,,,,,,,2
130270000244,13027000024404,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84747,2,4,1,14,3,301,2,1,5,3,1,1,,1,13,5,3,,,,1,5,27,Huehuetla,13,1,6,,,2,3,5,8,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000262,13027000026201,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,1,3,56,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,2,5,3,27,Huehuetla,13,4,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,5,0,5,3,1987,1,,,,2
130270000262,13027000026202,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,2,3,34,3,301,1,97,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,6,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,,,,,,,,,2
130270000262,13027000026203,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,3,3,30,3,301,1,97,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,6,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,,,,,,,,,2
130270000266,13027000026601,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,1,3,56,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,2,5,3,27,Huehuetla,13,2,,10,751,5,,,,,,,,3857,3110,27,Huehuetla,13,1,1,,,0,0,48,24,0,1,8,0,10,1,9,7,1996,1,,,,2
130270000266,13027000026602,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,2,1,8,4,409,96,96,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,1,,,3,2,5,3,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000266,13027000026603,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,3,1,24,3,301,1,96,6,3,1,8,,1,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,2,,10,972,1,1,4,6,8,1,4,6,5143,4611,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000277,13027000027701,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,1,1,70,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,2,2,5,2,27,Huehuetla,13,5,2,10,611,5,,,,,,,,1286,1110,27,Huehuetla,13,3,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000277,13027000027702,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,2,3,64,2,201,97,97,5,3,1,1,,1,13,5,1,712,702,7,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,3,2,0,2,2,1993,1,,,,2
130270000277,13027000027703,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,3,1,24,3,301,2,1,5,3,1,1,,3,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,6,,10,421,1,2,4,6,8,2,4,6,857,4612,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000283,13027000028301,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,1,1,38,1,101,96,96,5,3,1,1,,1,13,5,1,331,501,5,,7,,,,,,,,4,11,5,16,27,Huehuetla,13,5,2,10,233,1,1,3,5,7,1,3,5,10000,6119,27,Huehuetla,13,2,9,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000283,13027000028302,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,2,3,38,8,423,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,4,10,5,16,27,Huehuetla,13,5,1,10,233,1,1,3,5,7,1,3,5,10400,6119,27,Huehuetla,13,2,9,,,0,0,0,0,0,14,14,3,1,0,1,3,2003,1,,,,2
130270000283,13027000028303,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,3,3,12,3,301,2,1,5,3,1,1,,1,13,5,3,,,,1,5,27,Huehuetla,13,2,3,,,5,2,5,5,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4,0,0,,,,,,,,,2
130270000294,13027000029401,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,1,1,69,1,101,96,96,6,3,1,3,,1,13,5,3,,,,3,7,,,,,,,,3,4,5,12,27,Huehuetla,13,5,2,10,411,5,,,,,,,,1500,4651,27,Huehuetla,13,7,,,,0,0,0,0,0,1,3,1,,,,,,,,,,2
130270000294,13027000029402,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,2,3,60,2,201,97,97,6,3,1,3,,3,9,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,2,0,5,3,1,4,0,4,11,1985,1,,,,2
130270000294,13027000029403,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,3,3,45,3,301,2,1,5,3,1,8,,3,9,5,3,,,,3,7,,,,,,,,4,11,5,16,27,Huehuetla,13,2,,10,511,5,,,,,,,,2000,7221,27,Huehuetla,13,7,,,,0,0,0,2,0,0,2,1,4,0,4,3,2000,1,,,,2
130270000294,13027000029404,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,4,3,15,4,409,3,96,5,3,1,8,,3,21,5,3,,,,3,5,27,Huehuetla,13,1,6,,,3,3,5,9,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,,,2
130270000303,13027000030301,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,1,3,64,1,101,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,4,,33,,,,,,,,,,,,,,,,,,,0,0,0,12,0,1,1,0,10,1,9,5,1996,1,,,,2
130270000303,13027000030302,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,2,1,11,4,409,96,96,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,4,2,5,4,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000312,13027000031201,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,1,3,46,1,101,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,2,,10,511,5,,,,,,,,2143,7221,27,Huehuetla,13,1,6,,,0,0,0,12,0,1,2,1,3,0,3,1,2008,1,,,,2
130270000312,13027000031202,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84739,2,2,1,7,3,301,1,96,5,3,1,1,,1,13,5,1,712,702,5,,5,27,Huehuetla,13,1,6,,,3,1,5,0,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000320,13027000032001,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84732,2,1,3,25,1,101,96,96,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,2,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,2,2014,1,,,,2
130270000320,13027000032002,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84732,2,2,1,30,2,201,96,97,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,1,10,712,3,2,4,6,8,2,4,6,2143,2361,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270000320,13027000032003,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84732,2,3,3,2,3,301,1,2,5,3,1,1,,3,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000320,13027000032004,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84732,2,4,3,0,3,301,1,2,5,3,1,1,,3,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270000322,13027000032201,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,1,3,57,1,101,97,97,5,3,1,1,,3,13,5,1,712,702,5,,7,,,,,,,,3,2,5,3,27,Huehuetla,13,2,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,5,0,5,2,1992,1,,,,2
130270000322,13027000032202,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84743,3,2,1,28,3,301,1,96,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,6,,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
